FIPS,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Excessive Drinking,# Alcohol-Impaired Driving Deaths,Teen Birth Rate,% Uninsured,% With Annual Mammogram,% Vaccinated,% Children in Poverty,80th Percentile Income,20th Percentile Income,% Children in Single-Parent Households,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone
06015,22.630088077,5.2045981326,5.1648304003,5.8908045977,19.192435604,33.9,6.3,32.8,21.180179061,11,38.369304556,7.3285454178,29,38,25.8,93442,18552,29.893238434,609.10920066,5.8,20.185854414,75.277212039,9.8
06017,13.297800356,3.6612589677,4.0938505553,6.6342605095,13.467937459,25.6,8.5,18.2,23.559657511,34,8.9187634043,5.7073709126,41,48,9.1,161711,33761,17.017056724,217.58394569,8.3,18.337372402,76.925749751,39.9
06019,24.872065313,4.7012412009,4.67192043,7.5962023749,15.73731263,33,7.4,22.7,18.562453386,178,30.489813959,8.8317852825,38,44,29,110629,21710,27.900992219,541.77921571,14.4,26.820177255,78.513175752,25
06021,23.320030701,5.0611643581,4.8893361981,6.5337763012,17.105685193,34.2,7.7,21.4,19.764362018,11,25.168276266,11.867855906,36,35,18.1,96257,19138,22.695035461,408.14134579,7.6,21.036738802,78.961251592,32.1
06023,18.226401733,4.8951302161,5.1904568189,5.9261465158,17.089817834,24.9,7.5,16.2,20.256560858,57,14.638027049,8.197341702,28,40,20.5,98646,19669,25.11811931,432.13579506,6.1,24.256462522,71.338715103,16.9
06025,29.408081721,5.1343785783,4.6778900511,5.6366922288,15.684410386,32.8,6.2,27.2,18.621716896,33,35.374417536,8.1721568468,32,32,30.7,100019,16740,31.388862079,366.25347999,12.5,26.438053097,80.781221037,22.3
06027,17.289254039,4.3211199553,4.4578045628,7.6923076923,15.315739117,27,7.7,26.9,23.330321007,7,29.225670383,7.7541685111,33,39,15.4,107279,27552,18.786367415,600.45306913,6.6,17.69470405,67.70147771,16.4
06029,26.72410968,5.3428335009,4.6611399232,7.4252255104,16.68679884,31.2,7.5,25.1,18.523006556,232,35.225031499,9.045439333,34,40,26,109496,22297,24.938566831,545.33785309,16,24.275929735,80.535979943,23.4
06031,25.392870079,4.905479532,4.8202421868,6.4264301774,16.887033045,34,7.5,24.3,18.934606587,47,33.706903927,8.4613316304,32,37,22.3,106045,25833,25.006099049,443.3772393,15.6,22.951593861,77.003116252,26.8
06033,21.218138851,5.0948131472,5.1522516547,6.7064945076,18.295358702,22.4,6.9,23.3,20.699387517,28,31.785683521,8.8502657337,30,30,25.2,96832,19690,25.226100605,535.47314438,3,21.6334283,68.845839955,41.4
06035,20.553118697,4.7720027887,4.8224445509,8.0831408776,18.468426092,32.8,7.7,33.6,23.082169056,16,24.822695035,4.843365765,32,33,15,108421,24975,25.021910605,586.92995433,7,14.777542373,80.491606715,18.2
06037,21.298270293,4.3303300828,4.2638464583,7.1934224499,12.673331788,22.1,8.4,16.5,17.809886873,866,17.147161032,10.196087026,33,39,18.3,141150,26411,25.191262126,488.34611236,12,32.922432629,74.000604397,50.6
06039,25.667788184,5.15433756,4.9077936053,6.1820300363,16.685314061,36.8,7.4,29.8,18.670190448,52,32.836840308,10.652505472,36,37,26.1,111480,25665,20.903651068,620.23550783,12.1,24.741340531,76.584398093,40.2
06041,11.755008451,3.3462642479,3.5982321018,5.8621129094,9.8953465259,17.6,9.2,13.1,23.424071964,22,5.9606873729,4.8162428965,43,50,7.2,247932,42948,18.136432927,177.85725089,6.4,22.080213649,64.088139137,45.7
06043,17.104711637,4.4763766783,4.6753022757,6.5541211519,16.180146886,15.6,7.6,17.9,22.312914251,13,20.59992772,8.3387096774,38,30,21.9,94000,20707,31.710758377,431.42857143,9.1,18.897108272,60.84008843,38.6
06045,20.136821188,4.9351384708,4.8205155402,6.6319142774,16.706058291,30.4,7.6,16.4,22.302547918,40,24.075366364,9.9905890086,34,30,20.4,101775,21346,28.060151997,640.48580677,6.4,26.565242832,72.562146738,21.7
06047,28.408659833,5.3921370184,5.0073489417,6.1954686181,16.409768349,33.4,7.2,27.4,17.034561488,96,27.496436815,9.0312770208,37,43,22.5,103931,22988,25.795797293,555.33866693,12,24.892758012,79.085187571,30.8
06049,20.864157843,4.9583127984,5.0825826314,7.0063694268,18.896629318,25.6,6.9,24.3,20.903994331,4,22.967101179,9.4282043045,34,18,31,82839,20207,32.368268674,504.7955578,5.6,17.032967033,73.125641903,18.9
06051,15.947972288,4.0158742677,4.2925970322,8.2995951417,13.947717851,28.5,7.8,13.6,23.336562915,18,17.777777778,10.214825507,40,43,12,108900,37638,16.360913516,262.06203331,5.5,10.918367347,50.361358709,15.2
06053,23.562047286,4.5630146701,4.3566349517,6.1647483847,13.75101207,24.9,8.4,19,19.449598004,87,28.16995332,11.93069722,37,45,18.4,136456,32439,20.090661033,420.63614456,6.7,29.255994918,71.647214966,27.3
06055,15.911476852,3.7421883086,3.9981254878,5.9106601109,12.305326661,24.1,9.1,17.6,22.565535287,29,12.124729935,7.9961149538,42,44,8.4,173367,39526,20.854677347,397.68136308,8.6,22.010398614,75.751754817,33
06057,13.927294403,3.8192977586,4.328205098,5.8833860204,13.922311789,18.1,8.1,13.8,24.872009516,24,10.750782681,6.8090009301,42,47,13.5,133318,27873,20.237465468,264.19005426,6.3,20.601708555,72.692101522,31.1
06059,16.892777287,4.023714906,3.7925249386,6.2767661829,10.872614702,19.9,9.1,14.5,19.236474147,281,12.217603117,8.099179565,40,48,12.6,175699,37557,18.203675619,213.58280579,9.4,26.758701432,78.319204428,42.1
06061,12.542565963,3.6604678868,3.7989254555,5.6897019495,11.714861303,20.2,8.9,13.7,23.639769434,42,7.0565127248,4.5611845464,46,49,7.5,166488,36560,14.717480052,161.99867528,7.2,17.728142027,79.451665197,39.8
06063,15.489643316,4.2006450787,4.5553150715,9.3333333333,15.721725818,23.6,7.9,23.2,23.839615164,15,17.274472169,6.5076249434,38,24,19.3,108400,24251,25.587383328,574.82224099,14,18.467109234,77.234468938,21
06065,20.270583118,4.6853022028,4.3868611473,6.8172962676,13.624252288,28.3,8.2,19.5,18.227766399,451,18.507527114,9.1364945198,34,39,14.1,130021,27335,21.77555833,291.24456001,14.1,25.371456672,78.349607217,46.7
06067,18.309178251,4.2461144162,4.4899938389,6.9304229195,14.04300188,29.9,8.1,19.8,20.404612398,227,17.400639182,6.1301907608,37,44,16,131065,27600,25.774468226,508.24109624,8.7,22.139836482,77.143776525,39.4
06069,20.073689608,4.2152665268,4.2631666142,6.5689261234,13.125953782,35.7,9.1,26,19.975002983,16,17.8,7.9549283121,39,49,13.9,152368,40157,21.095645511,298.70306703,4.3,22.219036697,80.818297153,52.2
06071,24.331025167,5.026449363,4.5204284838,7.4374072524,14.989777663,30.8,8,22.1,18.603837957,413,23.70229563,9.2546607702,30,32,18.5,120734,26740,26.107998766,441.88442142,14.8,26.307645436,79.59492725,42.4
06073,15.781156667,3.9467092368,4.0308973658,6.6173700875,13.151580616,20.3,8.6,14.9,21.357317069,347,15.431042351,9.1570531838,35,42,12.8,153988,32742,21.271919174,327.71883112,8.7,25.013042618,76.190075353,38.2
06075,12.643341941,3.1789773911,3.9440995165,7.0034017444,11.375164547,16.9,8.8,14.6,24.8516881,13,7.5137782669,4.8462484958,33,40,9.3,239839,33838,21.12175922,760.46400445,7.6,23.899712908,32.091988565,52.9
06077,22.336312779,4.6523550991,4.3806236818,7.3989332037,14.910080049,35.5,7.9,25.6,18.343556839,154,21.8027447,7.7848653814,35,44,18.2,127725,26917,22.857539036,787.32183644,14.1,24.449309682,78.750243281,40
06079,15.213938497,4.0323913968,4.4556847861,6.0411669549,13.647974616,28.6,8.6,15.6,24.365364926,70,10.146807784,7.3569431151,44,50,11.2,143093,30777,18.468612555,408.22505811,8.2,21.843019658,72.954632392,24.6
06081,13.057790652,3.4460570979,3.5788877997,6.6945263848,10.159452243,22.9,9.4,15.6,21.235741283,37,9.2045936675,4.9471963114,43,49,6.3,248728,49959,15.875321474,209.11245996,8.3,23.474474302,67.798575818,42.7
06083,19.304583909,4.2067599554,4.3470455167,6.5210161426,13.420778071,24.2,8.7,14,20.431223297,55,19.562472056,11.499925062,44,48,13.1,150975,32291,22.645010189,318.05052279,7.1,28.858105059,67.956138551,19.8
06085,14.330467002,3.7071646064,3.4122533766,6.9766117757,9.577855426,19.9,9.3,15.8,16.921003205,158,9.6541868224,5.1054570403,39,51,5.5,241085,48516,15.732717795,264.08835127,9.1,22.924894916,74.706289374,44.1
06087,16.263746381,3.9785162194,4.2841812491,5.8423557717,12.787275792,19.3,8.4,11.1,21.594993922,35,11.208204305,7.282613173,44,51,10.4,173757,31221,20.954706339,409.52586412,5.3,27.209923065,69.044770954,38.7
06089,17.19840019,4.617080041,4.7596141559,6.4477569962,17.107331171,26.6,7.2,17,21.351087796,60,22.096651767,6.9875212665,38,42,16.5,108446,22168,22.248548442,726.13674647,5,22.784989714,81.476821833,15.6
06091,17.01380737,4.383769508,4.6999594178,8.5227272727,16.331358434,19.1,6.3,26,23.174438086,0,25.706940874,7.058242843,35,21,18.4,116353,20145,46.680497925,422.22597534,6.5,18.181818182,71.966527197,47.8
06093,18.709926682,4.6954262835,4.9296435145,8.5522101217,17.600593281,34.5,6.7,25.1,22.668704983,22,23.088199365,8.4243809285,39,32,25.5,91754,20032,22.005223118,343.55545308,4.9,20.084121977,75.389195559,22.2
06095,17.164608045,4.0038370583,4.1638219845,6.8682003156,13.832295441,29.2,8.5,22.4,19.630989588,68,16.329636878,5.7706611739,33,39,11.2,147777,36257,26.311574295,476.30025821,9,21.221581269,76.511907719,43.8
06097,15.124067084,4.0067363598,4.2995627415,5.7758723354,12.892203679,23.9,8.7,15.7,23.612638717,68,10.535833254,8.1602793796,41,47,7.7,153930,35722,19.846801603,367.91949455,4.6,22.819109755,74.573983128,30.9
06099,22.09808781,4.8328123372,4.7912611183,6.341334141,15.849531331,31.5,7.9,23.3,19.316726506,111,24.359565949,7.1382149047,36,44,17.1,116540,26490,22.639895159,578.4520988,12.6,23.531300161,81.767433444,35.3
06101,22.138088763,4.8777042276,4.8789003414,6.7736579967,16.051740915,29.7,7.1,29.5,19.875969294,31,19.540229885,9.0446740486,38,52,17.4,116410,25718,24.498681793,351.79749787,8.1,20.596458527,78.916131039,33.8
06103,21.925934509,4.9946234859,5.0173449114,6.0100166945,18.23412334,34.7,6.8,28.1,19.909254419,31,29.124103456,8.1015862969,39,35,23.7,91412,19202,26.179214295,540.13753282,4.7,21.362294391,81.097967344,31.2
06105,20.084890416,5.0269110652,5.1191879106,6.2251655629,18.972402998,28.9,7,21.5,21.25755552,13,25.154247746,8.9641210213,38,39,25.3,80029,17668,40.036985668,380.32936523,5.4,22.710622711,67.512332629,27.3
06107,28.026141609,5.2099530736,4.7613547492,6.9268176966,17.528762043,37.2,7,26.3,17.353979937,123,33.613246786,8.9720188597,34,43,25.8,102769,20912,24.4784082,381.80764333,14.7,26.878537867,78.947247178,26.1
06109,16.906700695,4.4580909367,4.7607850457,6.3928350834,15.790382737,29.7,7.4,22.3,23.842698752,24,16.408491107,6.2317010932,42,45,15.2,118369,24156,23.012598952,316.15673143,9,19.806871772,82.92561407,26.8
06111,17.641406343,4.200514117,4.1614245714,6.0908755079,12.335455733,20.2,8.9,18.1,19.08735412,91,16.103116537,9.3706242584,38,48,11.4,165716,38748,18.252553748,240.48967302,9.6,23.307226573,78.696353536,34.5
06113,17.556025498,4.0647722406,4.2690226821,5.8001484047,13.794687346,24.4,8.6,14.7,20.20087821,36,8.2202255783,6.8060859286,37,50,13,147060,25009,20.007871089,331.88943992,6.3,23.618642323,69.116436947,31.9
06115,21.192786865,4.8596761987,4.6870851796,6.8195607329,17.231102136,29.4,6.9,31.7,21.250581263,21,28.87201865,7.7880544128,32,42,18.8,110141,24495,18.831415803,413.7271153,8.6,21.754250386,79.610160637,44.2
24000,15.174422264,3.372639409,3.7106491968,8.6552068798,12.612928056,31.6,8.7,21.9,15.414899183,755,16.068001388,6.9355433607,42,52,12.3,161750,35624,26.426445269,459.11506969,8,16.17811237,73.900728356,50.2
24001,19.594072734,4.6450611038,4.9382446875,8.8700932553,20.249267812,34.8,6.7,28.6,16.640435469,17,23.723599361,5.4562878077,48,45,20.8,88239,19439,27.652863151,310.51400418,7.5,14.247118156,83.257350038,20.8
24003,13.419506736,3.217929876,3.7225643995,7.7152998319,13.955724887,30.9,8.7,20.4,19.99228052,72,12.835318282,4.9700252617,41,54,8.1,176599,47905,20.636425611,452.59909533,8.2,13.079675747,79.815637008,48.4
24005,17.073535397,3.5695227944,4.1441946146,8.9845400632,15.215350232,31.4,8.4,23.3,16.6362228,87,13.568837826,6.2394049602,45,55,11,144043,34514,27.797609025,511.31007773,8.7,15.590040274,79.11315714,47.2
24009,12.955320592,3.3896994513,3.7538633433,6.7791265962,14.844278026,31.3,8.8,21.2,19.391734222,14,9.9651443382,3.8387962357,40,54,7.1,182000,52926,17.762139338,150.45467071,8.2,11.760966306,82.747951519,63
24011,20.741039138,4.6834788985,5.0602407325,7.2380266475,21.154308055,40.9,8.1,30.7,16.488454045,11,20.771091194,8.1002057539,39,49,19.6,114460,26003,26.789366053,258.63661556,8,17.924135056,83.743403904,48.8
24013,12.531859247,3.3827512929,3.9551450915,6.5256797583,14.96022258,30.9,8.9,23.2,19.539934185,20,7.4988638085,4.2255362734,43,56,5.7,166156,43426,14.462177525,187.62622943,8.8,10.838987258,84.781073037,58.8
24015,17.138534457,4.1866955131,4.4901795952,7.5643910978,18.580138558,35.7,8.1,27.5,17.865094547,28,18.969586321,5.3463968926,39,51,13.6,135114,32354,23.403249377,426.76272091,7.8,13.324342549,82.991900905,45.6
24017,15.090209054,3.1751814379,3.6704928007,9.4096656582,14.994224042,39.9,8.7,24.9,15.584762102,43,14.342274312,4.7456850903,36,45,9.2,167000,47371,27.983250104,357.07640088,8.3,14.257137661,82.044473946,65.9
24019,20.7918414,4.2947064655,4.6518281506,10.375532327,20.586906939,40.3,7.4,32.4,14.863202299,5,33.677833215,7.4239677744,46,51,24.2,100306,21551,40.594498669,456.3675609,7.9,17.890262751,78.023649817,41.8
24021,12.730874639,3.1529407926,3.8413427264,7.2592443122,14.343041111,30.5,8.8,20.5,19.658038386,27,10.123007299,5.5501388231,40,54,6.6,171231,43601,18.242298113,249.44120679,8.8,13.419240169,79.635990307,48.8
24023,17.372188488,4.1663031714,4.6074766255,8.3711548159,18.361256608,35.5,8.3,26.6,16.171278537,12,23.099850969,7.0586140905,42,41,17.7,103442,24204,16.175106659,223.49017151,5.7,11.715128529,78.071722516,32
24025,15.637144716,3.6360016937,3.9896757675,7.414114514,16.414126,31.8,8.7,24.4,15.922904076,24,9.8347543129,4.7035462606,45,55,8.8,159740,38987,18.306895149,233.5361042,7.7,12.998546746,83.780471827,51.9
24027,11.124038286,2.5632752697,3.3687538284,8.1847316953,9.089189504,26,9.2,15.5,14.756189946,28,6.2615955473,4.2188582314,47,59,5.6,218386,57712,18.970408884,214.496309,9.7,13.055193785,80.647104329,48.2
24029,16.170284511,3.8261334908,4.2159396726,9.8039215686,17.339879094,30.4,8.4,27.1,18.623996318,3,11.086913482,8.0540001534,42,56,18.2,124189,26028,37.702211951,220.21413927,6.1,15.713346483,68.560772269,37.4
24031,12.265064088,2.8633319344,3.3624249315,7.4079436858,9.2100913267,21.9,9.1,15.9,14.112617101,39,10.942996436,7.7980243978,40,55,9.3,214585,47227,19.569979083,173.32174323,6.5,16.900931643,65.322880728,53.9
24033,18.004948585,3.5080111418,3.8119189825,9.4785113763,13.044388812,37.9,8.4,22.9,12.792164483,152,20.675068213,11.086519036,37,41,13,153110,40238,32.065469551,423.19424699,8.6,19.018894993,67.01777886,60.5
24035,13.050947255,3.3901387754,3.9436174262,7.1107110711,16.380088866,28.3,9,21.4,21.377168186,15,10.82271813,5.2474244633,40,55,7.4,164004,43175,16.654268179,232.55337459,8.2,11.86440678,79.210012356,56.4
24037,15.692339259,3.5687903882,4.0320281086,6.5018972413,16.692223452,36.9,8.5,23.4,17.0235484,31,13.526427994,5.5297324963,38,47,10.6,160063,40723,21.679780421,221.30249762,8,12.336091661,82.338685247,39.7
24039,23.767728618,4.735808459,4.6364852923,9.2915214866,21.811287306,41.9,6.5,32.5,14.804649157,4,20.920502092,7.4797347089,41,49,32.7,88479,15513,35.583941606,357.48101486,7.5,24.5215311,77.961783439,34.3
24041,13.87746255,3.3541799767,3.8288578284,6.8980291345,15.725251215,29.3,8.4,20.6,20.370801395,13,15.282810777,7.6736765215,49,55,13.1,139782,29588,22.89631034,243.21845802,8,16.151515152,77.237209833,29.6
24043,18.444549832,4.0371308971,4.6228351487,8.7866812411,19.49143,36.9,7.7,27.9,16.35900472,24,25.711934156,6.2429144317,39,53,17,119017,25588,23.423368556,311.59306547,7.7,14.803571429,80.540981177,39.1
24045,18.23711959,4.0025831169,4.8249996248,9.0649291267,18.649921028,35.8,7.4,25.7,16.026455075,17,18.869065618,7.9117323966,43,47,23.1,109584,24719,29.857587895,468.95902856,7.8,19.991981825,82.532977159,25.8
24047,15.656116574,3.7159372012,3.9882699244,6.4662705348,16.555999713,36.5,7.8,26.5,19.743999847,23,14.808953199,7.036437247,45,52,15.5,119171,27070,29.152239473,333.9449185,7.5,16.989145824,80.786228377,30
24510,21.224540664,4.2991429354,4.9347603487,11.934779244,21.375057114,35.4,7.2,25.5,17.866593419,46,34.369181179,7.3862859441,41,48,30.6,109131,17192,52.713629549,1566.3122092,8.8,21.977563702,60.164552374,43.2
42000,17.59009922,3.9622106834,4.677081091,8.2564933217,17.91559754,30.8,8.4,22,20.202073767,1515,16.595740165,6.7113266051,45,53,16.5,121700,25423,25.777640771,315.23845591,9,14.667974055,75.928737623,37.6
42001,16.752112966,4.0838418444,4.761417691,7.6513245523,19.787184854,31.2,8.9,22.5,21.124327148,14,16.272987671,7.0553159097,47,57,10.2,116559,31237,16.034915123,133.52314565,7.3,10.80628542,81.947314568,40.4
42003,16.059623835,3.7635558324,4.6024000265,8.2179629692,18.484353224,28.6,8.2,19.6,21.925991128,80,12.050499611,4.9977483881,41,49,14.1,123973,24260,25.2153608,394.52772054,12.7,13.86827977,70.997344106,39.8
42005,18.736116281,4.3081971434,5.1743573545,7.6344576117,23.352336831,44,8.3,34,21.570258987,21,21.773325606,6.4840327472,44,40,15.9,97315,22333,21.844890223,108.06592021,10.5,10.39305949,83.422588397,45.2
42007,17.211801613,4.0031386633,5.0190844999,7.4398249453,20.616179133,36.6,7.7,24.1,20.275592601,11,17.468794235,5.1190205592,43,47,17.8,109831,24686,26.501183506,265.15209039,9.5,10.698302195,81.482134092,38.6
42009,19.310677523,4.5089040177,5.2329097293,5.5168232798,23.617325598,30.6,8.4,26.7,20.302782841,9,20.006351223,7.4287892816,44,38,14,91502,21900,15.191740413,80.442859109,8.7,10.806000509,80.827451709,34.6
42011,19.236395292,4.0347720576,4.6373969675,8.1678632581,19.715339709,34.2,8.6,22.3,21.053284321,57,21.415169406,7.4630570989,43,55,16.2,120225,27554,27.678733563,299.90055611,11.3,14.94394801,80.046095997,33
42013,18.386959427,4.2423961328,5.20407944,6.8717718392,23.571558633,32.4,7.7,24.9,21.393609015,17,22.551928783,6.2895732151,41,43,21.9,95268,21041,23.471298251,224.25454285,8.2,13.826491092,83.104227981,21
42015,18.653430062,4.2519349085,5.0864742774,6.1909758657,22.552492628,39.4,8.4,32,20.904476348,17,28.789512984,6.7375886525,50,47,21.2,98899,23886,23.205902079,181.18738676,8.1,10.804828974,80.858085809,32.3
42017,13.212952779,3.1366512386,4.4238907917,7.6804577465,16.031628236,28,9.1,17.9,22.864155866,77,6.3170530422,5.2375514873,46,60,7.1,169201,38901,17.431927182,96.236176024,10.8,14.60514603,81.875446816,45.1
42019,14.499238123,3.684864963,4.6501683368,6.0815761622,17.876794376,33,8.9,18,23.706598938,23,9.1303250671,4.5977934338,43,49,8.1,132703,30158,13.5750354,100.10251786,10.8,10.476883392,84.297078755,41.9
42021,18.693744177,4.4027473919,5.0659153669,8.6356554641,23.020531406,29.4,7.5,26.6,20.860309196,12,19.556313993,5.3633342593,42,41,22.5,91410,19679,26.616222998,169.09990743,8.9,11.906219928,82.233903231,28.7
42023,19.36624722,4.4754135058,5.2672219745,8.2191780822,23.827239202,24.4,8,23.5,21.19383112,0,28.921023359,5.9494451295,50,42,23.1,75684,18844,31.029986962,126.39561829,7.2,12.300683371,80.676084763,23.4
42025,18.703036195,4.2757085261,5.1165716283,8.5411009627,22.660834204,33.8,8.3,24.1,21.543043529,13,19.222590797,6.1616766467,41,52,14,102940,25100,21.161018323,248.84936422,9.3,14.010777521,83.311590222,51.7
42027,16.023359441,3.813466722,4.6279317937,5.9782608696,18.518443625,24,8.7,18.3,20.862261872,17,2.9591780469,6.7609959054,54,57,8.6,119857,23321,14.363042849,88.617534919,8.6,17.752555883,68.352374034,23.1
42029,12.859365543,3.0588605187,4.07809829,6.5420313616,14.804518498,22.1,9,14.1,21.739249077,51,6.7136279564,5.9040025603,44,61,6.3,190946,43778,15.13572314,135.48723293,10.4,14.076292978,79.043338708,43.3
42031,19.370402796,4.5453376788,5.27041308,6.5555555556,23.384894216,32.3,8.2,23.8,21.079636527,7,13.130549783,7.9898045879,45,41,16.9,89818,19719,18.067169294,127.78736183,9.3,12.527472527,81.33153132,29.6
42033,20.959733743,4.7376944068,5.3225212221,8.1774349084,23.869653106,42.6,7.9,30,22.244349792,18,22.794636556,6.3749762772,53,45,18.6,89130,21161,19.169694523,265.91797358,8.8,11.733547352,82.643464718,32.6
42035,19.710193496,4.5147417386,5.1902093953,6.3718662953,22.930688659,38.9,7.8,17.6,19.315010571,7,14.35364565,7.4286489972,48,53,20.2,96821,21655,16.166517686,154.72671237,8.3,11.95911414,78.247198719,33.1
42037,18.402279385,4.2796046107,5.244390935,8.4924623116,21.667228506,36.1,8.5,33.5,21.233858693,10,11.029945334,6.2426622404,45,49,17.3,97768,20590,19.701415257,173.9288253,9.4,12.064746847,84.074591145,28.9
42039,19.515002656,4.6798019084,5.4019142824,7.8935220803,23.468551146,39.4,8.1,22,22.098370075,21,19.249465293,8.1592475118,48,48,19.4,92392,22717,20.896109737,96.621711535,8.9,12.407407407,77.544370861,27.5
42041,15.123373675,3.5797603924,4.5937711003,7.0676199312,17.58605197,26.6,8.8,20.1,20.225427412,26,9.9765457697,5.9647898884,49,56,9.5,130047,32389,18.62405136,86.285324967,9.9,11.30004085,81.645323095,26.4
42043,17.981086379,3.7784870041,4.8333510378,9.2322521163,19.987337374,33.1,8.1,23.2,19.124470887,34,24.696007748,6.7597328943,45,53,18.4,113286,26807,31.640466901,402.82863765,9.6,14.158220468,78.722026127,25.2
42045,15.51760204,3.7071426677,4.7092062898,8.8017638455,17.724774833,27.3,8.7,18.3,22.109502723,33,11.611169049,6.0910952995,41,58,13.8,152009,30610,27.051426729,396.06510781,11,16.285937424,72.976656762,47.7
42047,17.09514094,4.0373337561,4.9002805016,6.52938222,21.804560658,31.6,8.6,21.6,22.152217029,7,19.659672889,5.0999015959,54,52,11.9,100186,24673,20.731292517,106.50486534,8,7.2889550019,85.665190668,19.1
42049,18.113132472,4.236472852,5.050499493,8.5566324591,20.873007712,33.2,7.6,23.5,22.085900193,33,21.904889804,6.0392743278,49,54,24.2,101142,21848,30.174785149,224.84461118,7.7,14.178935447,79.086376607,19.5
42051,21.083517956,4.5753008124,5.2987570629,8.9555413742,23.683333934,36.9,7.3,28.4,20.997146345,29,30.358933226,6.1677895412,42,44,26.9,95360,18735,27.649953983,204.55884726,9,12.794893145,84.604638167,35.9
42053,23.462831939,4.7300998601,5.0515043393,10.824742268,25.716895013,29.3,7.9,21,20.517915421,3,22.514071295,7.0773263434,45,49,30,75017,18642,23.952095808,468.47811538,7.9,9.1525423729,79.93795243,39.3
42055,17.836070651,4.1497998002,4.9699129547,7.0400127277,21.092402733,33.3,8.5,24.5,20.169290478,16,21.430550851,8.8941448031,46,49,12.7,108823,30180,19.889550937,146.1463682,8.9,10.773710483,82.331136738,31.8
42057,19.212532243,4.4452807504,5.2375175103,8.0198019802,23.966302734,26.9,8.4,24.7,21.997388526,2,26.595744681,7.0270751692,42,38,18.6,93683,24645,23.611111111,216.07161231,8.2,11.522287637,80.190246112,48
42059,18.787872063,4.3491432197,5.0711772177,9.8190219484,23.322849549,35.6,7.8,29.7,21.106327836,17,21.552261119,6.4508928571,42,34,18.8,104259,21541,22.812720848,187.07323917,4.7,9.9068001381,84.311069927,47
42061,19.182386445,4.4393565453,5.0988440803,7.2233967583,22.584310109,32.1,8.4,25.5,20.610359124,8,18.205204314,6.577929612,47,44,17.5,94354,22606,20.766153473,182.20893291,9,10.510776498,77.997914494,43.7
42063,19.103460231,4.5035808745,5.2920804824,7.3384831461,22.94875675,27.4,7.7,23.5,20.475872261,24,10.759370752,8.054470435,43,46,19.3,97372,20655,15.316613188,283.64632238,10,15.794886865,79.519797346,30.8
42065,19.936749411,4.4512575927,5.282765726,7.986935867,23.976820067,33.4,8.4,31.7,21.650645078,5,24.406627855,7.0491078012,52,44,28,88841,20557,18.75,134.7724031,9,11.382113821,82.994989411,27.2
